, ,Time,StnPres,Temperature,RH,WS,WD,Precp,Holiday,target
22619,5414,20,1009.8,23.1,85.0,0.5,210.0,0.1,1,0
22620,5435,20,1011.0,21.1,88.0,1.8,110.0,0.2,1,0
22621,5561,20,1014.7,22.8,84.0,1.1,110.0,0.0,1,0
22622,5582,20,1014.4,23.9,72.0,3.0,90.0,0.0,1,0
22623,5603,20,1012.5,25.0,74.0,3.0,80.0,0.0,1,0
22624,5708,20,1013.7,23.5,64.0,5.9,80.0,0.0,1,0
22625,5729,20,1017.2,18.8,85.0,3.5,110.0,0.1,1,0
22626,5855,20,1014.6,25.3,73.0,3.2,90.0,0.0,1,0
22627,5876,20,1012.8,26.2,69.0,2.2,90.0,0.0,1,0
22628,5939,20,1014.8,24.6,71.0,2.9,90.0,0.0,1,1
22629,6002,20,1012.8,21.6,75.0,3.5,120.0,0.0,1,0
22630,6023,20,1014.8,21.8,66.0,3.4,110.0,0.0,1,0
22631,6149,20,1014.2,22.5,69.0,5.6,90.0,0.0,1,0
22632,6170,20,1013.7,23.5,72.0,0.8,270.0,0.0,1,0
22633,6296,20,1016.8,21.1,67.0,2.5,80.0,0.0,1,0
22634,6317,20,1017.0,19.6,71.0,2.8,140.0,0.0,1,0
22635,6443,20,1014.1,23.8,72.0,5.8,80.0,0.0,1,0
22636,6464,20,1013.2,22.6,72.0,4.3,80.0,0.0,1,0
22637,6590,20,1019.1,18.0,76.0,4.8,90.0,0.0,1,0
22638,6611,20,1023.0,15.0,77.0,5.0,80.0,0.0,1,1
22639,6737,20,1019.6,17.7,57.0,4.1,90.0,0.0,1,1
22640,6758,20,1015.8,19.7,62.0,1.1,190.0,0.0,1,1
22641,6884,20,1010.2,22.4,81.0,1.4,80.0,0.0,1,1
22642,6905,20,1011.4,20.5,80.0,2.0,110.0,0.0,1,1
22643,60,21,1011.9,19.6,91.0,0.9,62.0,0.0,0,0
22644,81,21,1009.2,22.1,76.0,0.1,0.0,0.0,0,0
22645,102,21,1008.6,22.0,73.0,0.0,0.0,0.0,0,0
22646,123,21,1006.5,21.0,91.0,0.2,0.0,1.0,0,0
22647,186,21,1011.6,16.8,67.0,0.6,158.0,0.0,0,0
22648,207,21,1013.0,18.2,72.0,0.9,82.0,0.0,0,0
22649,228,21,1010.4,18.9,85.0,0.9,87.0,0.0,0,0
22650,249,21,1007.4,18.7,85.0,0.4,80.0,0.0,0,0
22651,270,21,1010.2,13.8,93.0,1.1,89.0,1.0,0,1
22652,333,21,1014.8,15.4,76.0,0.3,52.0,0.0,0,0
22653,354,21,1013.4,19.6,76.0,0.5,87.0,0.0,0,0
22654,375,21,1013.3,19.1,86.0,0.2,0.0,0.0,0,0
22655,396,21,1012.7,18.1,85.0,0.4,90.0,0.0,0,0
22656,417,21,1019.7,12.4,64.0,0.8,77.0,0.0,0,0
22657,480,21,1020.6,13.7,62.0,1.3,74.0,0.0,0,0
22658,501,21,1021.6,12.9,90.0,0.8,90.0,0.0,0,0
22659,522,21,1019.4,14.3,77.0,0.3,61.0,0.0,0,0
22660,543,21,1015.3,15.9,71.0,0.8,63.0,0.0,0,0
22661,690,21,1016.2,15.1,73.0,1.0,82.0,0.0,0,0
22662,711,21,1010.2,20.1,70.0,0.0,0.0,0.0,0,0
22663,774,21,1012.5,16.3,61.0,0.8,54.0,0.0,0,0
22664,795,21,1008.8,16.4,72.0,0.7,68.0,0.0,0,0
22665,816,21,1009.0,16.2,85.0,0.1,0.0,0.0,0,0
22666,837,21,1014.7,10.2,58.0,0.0,0.0,0.0,0,0
22667,858,21,1017.6,11.6,54.0,0.6,96.0,0.0,0,0
22668,921,21,1021.6,15.6,62.0,1.1,54.0,0.0,0,0
22669,942,21,1021.8,14.9,61.0,0.7,93.0,0.0,0,0
22670,963,21,1015.8,19.7,54.0,0.4,92.0,0.0,0,0
22671,984,21,1012.9,18.8,59.0,0.0,0.0,0.0,0,0
22672,1005,21,1013.7,20.3,71.0,0.3,153.0,0.0,0,0
22673,1026,21,1016.0,17.4,79.0,1.3,83.0,0.0,0,0
22674,1068,21,1010.0,19.5,76.0,0.5,71.0,0.0,0,0
22675,1089,21,1008.9,22.4,69.0,0.2,0.0,0.0,0,0
22676,1110,21,1006.6,19.6,89.0,0.0,0.0,0.0,0,0
22677,1131,21,1015.5,12.0,84.0,0.3,120.0,0.0,0,0
22678,1152,21,1015.1,13.1,93.0,0.2,0.0,1.5,0,0
22679,1257,21,1010.0,16.5,72.0,0.0,0.0,0.0,0,0
22680,1278,21,1014.0,12.7,60.0,1.0,85.0,0.0,0,0
22681,1299,21,1007.8,17.1,68.0,0.1,0.0,0.0,0,0
22682,1362,21,1009.4,15.1,72.0,0.5,178.0,0.0,0,0
22683,1383,21,1011.4,11.8,88.0,0.3,54.0,0.5,0,0
22684,1404,21,1011.7,13.3,85.0,0.3,66.0,0.0,0,0
22685,1425,21,1009.2,14.7,90.0,0.8,74.0,1.0,0,0
22686,1446,21,1006.1,17.0,88.0,0.5,88.0,2.5,0,0
22687,1509,21,1005.2,15.6,92.0,0.4,49.0,0.0,0,0
22688,1530,21,1014.1,13.9,66.0,0.6,55.0,0.0,0,0
22689,1551,21,1009.9,15.7,67.0,0.6,88.0,0.0,0,0
22690,1572,21,1010.8,15.8,91.0,0.0,0.0,0.5,0,0
22691,1593,21,1012.1,17.3,91.0,0.5,73.0,0.0,0,0
22692,1656,21,1007.2,23.0,77.0,0.0,0.0,0.0,0,0
22693,1677,21,1011.6,16.9,77.0,1.0,64.0,0.0,0,0
22694,1698,21,1007.4,20.0,83.0,0.2,0.0,0.0,0,0
22695,1719,21,1010.6,17.6,74.0,0.8,72.0,0.0,0,0
22696,1740,21,1007.6,20.1,75.0,0.2,0.0,0.0,0,0
22697,1803,21,1015.2,17.7,53.0,0.4,98.0,0.0,0,0
22698,1824,21,1011.5,21.2,61.0,0.0,0.0,0.0,0,0
22699,1845,21,1013.2,19.3,76.0,0.6,75.0,0.0,0,0
22700,1866,21,1008.4,22.7,77.0,0.1,0.0,0.0,0,0
22701,1887,21,1012.5,13.7,86.0,0.1,0.0,2.5,0,0
22702,1992,21,1006.7,23.5,70.0,0.0,0.0,0.0,0,0
22703,2013,21,1004.8,23.3,69.0,0.0,0.0,0.0,0,0
22704,2034,21,1005.4,23.4,77.0,0.0,0.0,0.0,0,0
22705,2097,21,996.9,26.8,70.0,0.1,0.0,0.0,0,0
22706,2118,21,1004.5,17.1,90.0,0.8,70.0,0.0,0,0
22707,2139,21,1010.0,16.8,77.0,1.0,39.0,0.5,0,0
22708,2160,21,1009.3,18.6,84.0,0.6,59.0,0.0,0,0
22709,2181,21,1006.3,20.8,90.0,0.1,0.0,0.0,0,0
22710,5184,21,1002.9,27.5,88.0,0.7,110.0,0.0,0,0
22711,5205,21,1001.0,28.8,79.0,1.4,66.0,0.0,0,0
22712,5226,21,1000.0,30.6,73.0,1.3,260.0,0.0,0,0
22713,5247,21,1002.0,29.8,74.0,0.0,0.0,0.0,0,0
22714,5268,21,1003.1,27.8,91.0,0.4,71.0,0.0,0,0
22715,5331,21,1003.0,28.7,72.0,0.8,81.0,0.0,0,0
22716,5352,21,1003.4,28.3,77.0,1.7,75.0,0.0,0,0
22717,5373,21,1002.6,26.0,82.0,1.0,278.0,0.0,0,0
22718,5394,21,1000.0,28.1,64.0,1.4,241.0,0.0,0,0
22719,5415,21,999.9,29.8,60.0,0.2,0.0,0.0,0,0
22720,5478,21,1003.1,25.7,71.0,1.3,83.0,0.0,0,0
22721,5499,21,1003.3,29.4,70.0,0.0,0.0,0.0,0,0
22722,5520,21,1002.2,29.3,74.0,0.1,0.0,0.0,0,0
22723,5541,21,1001.6,28.5,85.0,0.2,0.0,0.0,0,0
22724,5562,21,1003.8,28.7,82.0,0.6,88.0,0.0,0,0
22725,5625,21,1004.1,29.6,80.0,0.2,0.0,0.0,0,0
22726,5646,21,1002.6,30.3,73.0,0.0,0.0,0.0,0,0
22727,5667,21,1001.2,30.2,70.0,0.1,0.0,0.0,0,0
22728,5688,21,1000.9,27.6,80.0,0.0,0.0,0.0,0,0
22729,5709,21,1008.0,27.4,87.0,1.2,76.0,0.0,0,0
22730,5730,21,1007.4,28.9,74.0,1.5,69.0,0.0,0,0
22731,5772,21,1003.9,29.5,76.0,0.0,0.0,0.0,0,0
22732,5793,21,1007.2,26.3,94.0,1.2,79.0,0.5,0,0
22733,5835,21,1006.4,26.6,85.0,2.4,85.0,0.0,0,0
22734,5856,21,1006.5,26.1,95.0,1.1,85.0,0.0,0,0
22735,5961,21,1005.8,25.3,88.0,1.9,81.0,0.5,0,0
22736,5982,21,1004.0,24.7,95.0,1.7,73.0,8.5,0,0
22737,6003,21,999.2,24.4,95.0,1.5,65.0,13.0,0,0
22738,6066,21,1004.9,26.8,90.0,1.2,89.0,0.0,0,0
22739,6087,21,1006.5,25.2,88.0,0.9,79.0,0.0,0,0
22740,6108,21,1006.1,23.2,96.0,1.0,77.0,1.0,0,0
22741,6129,21,1003.7,23.3,94.0,0.8,83.0,0.0,0,0
22742,6150,21,1004.4,21.8,89.0,0.1,0.0,0.0,0,1
22743,6213,21,1010.9,21.6,71.0,0.3,88.0,0.0,0,0
22744,6234,21,1012.9,21.5,77.0,1.3,71.0,0.0,0,0
22745,6255,21,1011.1,22.1,70.0,0.8,80.0,0.0,0,0
22746,6276,21,1007.8,22.4,71.0,0.2,0.0,0.0,0,0
22747,6297,21,1009.6,23.4,68.0,0.9,247.0,0.0,0,1
22748,6360,21,1015.7,19.5,72.0,1.9,84.0,0.0,0,0
22749,6381,21,1012.2,20.4,83.0,0.9,81.0,0.0,0,0
22750,6402,21,1007.5,22.8,93.0,1.1,88.0,0.0,0,0
22751,6423,21,1006.4,24.4,93.0,0.4,84.0,0.0,0,0
22752,6444,21,1012.2,20.9,95.0,0.1,0.0,0.0,0,0
22753,6507,21,1008.1,24.8,87.0,1.6,81.0,0.0,0,0
22754,6528,21,1009.0,24.6,85.0,1.4,112.0,0.0,0,0
22755,6549,21,1010.3,21.4,93.0,1.1,85.0,0.0,0,0
22756,6570,21,1008.3,22.4,95.0,2.3,80.0,0.0,0,0
22757,6591,21,1007.4,25.3,83.0,1.8,82.0,0.0,0,0
22758,6654,21,1005.6,22.2,96.0,1.0,90.0,0.0,0,0
22759,6675,21,1008.5,21.0,92.0,1.0,70.0,0.0,0,0
22760,6696,21,1009.3,22.6,83.0,1.5,77.0,0.0,0,0
22761,6717,21,1005.6,24.8,89.0,1.5,65.0,0.0,0,0
22762,6738,21,1002.7,25.0,91.0,0.0,0.0,0.0,0,0
22763,6801,21,1012.9,17.6,99.0,1.7,72.0,0.5,0,0
22764,6822,21,1007.2,21.4,99.0,0.4,85.0,0.0,0,0
22765,6843,21,1011.0,17.7,89.0,1.1,77.0,0.0,0,0
22766,6864,21,1014.5,17.2,74.0,1.8,75.0,0.0,0,0
22767,6885,21,1015.5,17.7,81.0,1.4,79.0,0.0,0,0
22768,6948,21,1010.3,22.1,87.0,2.1,75.0,0.0,0,0
22769,6969,21,1009.4,25.0,79.0,1.6,70.0,0.0,0,0
22770,6990,21,1009.7,23.8,88.0,0.0,0.0,0.0,0,0
22771,7011,21,1012.7,19.1,96.0,1.6,80.0,0.5,0,0
22772,7032,21,1014.2,18.1,97.0,1.5,83.0,0.0,0,1
22773,7095,21,1012.6,18.3,65.0,0.8,81.0,0.0,0,0
22774,7116,21,1014.0,15.6,65.0,1.3,76.0,0.0,0,0
22775,7137,21,1011.9,15.9,91.0,0.8,76.0,0.0,0,0
22776,7158,21,1010.8,16.5,97.0,1.1,72.0,0.5,0,0
22777,7179,21,1015.6,14.8,64.0,0.7,74.0,0.0,0,1
22778,7242,21,1012.6,17.4,64.0,1.6,73.0,0.0,0,0
22779,7263,21,1012.7,16.0,97.0,1.9,74.0,0.5,0,0
22780,7284,21,1014.0,15.2,96.0,2.7,80.0,0.5,0,0
22781,7305,21,1011.8,18.3,93.0,0.8,92.0,0.0,0,0
22782,7326,21,1010.4,19.8,77.0,0.5,77.0,0.0,0,1
22783,7389,21,1017.7,13.8,98.0,1.6,79.0,0.0,0,0
22784,7410,21,1020.4,13.8,92.0,1.2,97.0,0.5,0,0
22785,7431,21,1022.1,14.5,66.0,1.0,71.0,0.0,0,0
22786,7452,21,1017.7,16.2,65.0,2.5,77.0,0.0,0,0
22787,7473,21,1011.2,19.7,68.0,1.5,85.0,0.0,0,1
22788,7536,21,1014.0,16.8,68.0,1.3,88.0,0.0,0,1
22789,7557,21,1015.0,17.4,71.0,2.5,76.0,0.0,0,0
22790,7578,21,1014.4,18.4,71.0,1.2,82.0,0.0,0,0
22791,7599,21,1012.4,19.8,82.0,0.3,72.0,0.0,0,0
22792,7620,21,1013.8,18.1,96.0,1.7,92.0,0.5,0,1
22793,38,21,1011.0,20.1,72.0,2.8,74.0,0.0,0,0
22794,59,21,1011.9,20.1,76.0,1.7,77.0,0.0,0,0
22795,80,21,1008.5,18.7,90.0,0.2,0.0,0.0,0,0
22796,101,21,1010.8,15.4,97.0,2.6,76.0,0.0,0,0
22797,164,21,1010.7,14.0,96.0,1.6,83.0,2.0,0,0
22798,185,21,1016.7,10.7,80.0,0.0,0.0,0.0,0,0
22799,206,21,1018.8,11.0,56.0,0.9,70.0,0.0,0,0
22800,227,21,1021.8,10.7,52.0,0.4,81.0,0.0,0,0
22801,248,21,1022.1,10.6,54.0,0.6,72.0,0.0,0,0
22802,311,21,1008.4,18.6,77.0,0.9,85.0,0.0,0,0
22803,332,21,1004.9,18.3,86.0,0.3,255.0,0.0,0,0
22804,353,21,1008.4,19.5,92.0,1.1,73.0,0.0,0,0
22805,374,21,1010.0,19.2,98.0,1.1,87.0,0.0,0,0
22806,395,21,1010.2,17.6,99.0,1.6,78.0,0.0,0,0
22807,458,21,1008.7,16.1,81.0,1.9,72.0,0.0,0,0
22808,479,21,1009.6,16.9,87.0,1.1,80.0,0.0,0,0
22809,500,21,1010.5,15.2,91.0,2.4,78.0,0.0,0,0
22810,521,21,1009.4,17.0,94.0,1.8,74.0,0.0,0,0
22811,542,21,1013.5,12.7,95.0,2.8,75.0,0.0,0,1
22812,605,21,1014.4,10.8,97.0,1.4,74.0,0.5,0,0
22813,626,21,1012.2,13.3,99.0,2.4,78.0,0.5,0,0
22814,647,21,1013.3,13.4,92.0,0.3,90.0,0.5,0,0
22815,668,21,1015.2,12.2,97.0,0.9,67.0,0.5,0,1
22816,689,21,1017.8,11.3,92.0,0.4,85.0,0.0,0,1
22817,752,21,1018.5,7.8,95.0,0.0,0.0,0.0,0,1
22818,773,21,1015.7,10.7,61.0,1.6,68.0,0.0,0,1
22819,794,21,1013.9,11.3,99.0,1.3,76.0,1.5,0,1
22820,815,21,1010.8,11.8,97.0,3.0,81.0,0.0,0,1
22821,836,21,1009.2,16.2,99.0,0.0,0.0,0.5,0,1
22822,899,21,1018.8,12.2,58.0,1.2,80.0,0.0,0,1
22823,920,21,1014.3,16.0,63.0,1.6,84.0,0.0,0,1
22824,941,21,1009.3,18.1,77.0,0.2,0.0,0.0,0,1
22825,1088,21,1009.5,15.1,99.0,1.9,84.0,0.0,0,1
22826,1109,21,1012.9,13.9,99.0,0.8,65.0,0.0,0,1
22827,1130,21,1012.8,16.2,89.0,1.5,81.0,0.0,0,1
22828,1193,21,1013.0,16.7,81.0,1.5,84.0,0.0,0,1
22829,1214,21,1008.3,18.1,94.0,0.0,0.0,0.0,0,1
22830,1256,21,1005.7,22.6,60.0,0.6,60.0,0.0,0,0
22831,1277,21,1006.0,23.4,73.0,0.3,41.0,0.0,0,0
22832,1340,21,1003.9,24.4,84.0,0.0,0.0,0.0,0,0
22833,1361,21,1016.1,15.4,68.0,0.8,73.0,0.0,0,0
22834,1382,21,1016.6,15.3,50.0,0.7,87.0,0.0,0,0
22835,1403,21,1011.7,19.0,63.0,0.3,102.0,0.0,0,0
22836,1424,21,1009.3,21.4,69.0,0.2,0.0,0.0,0,0
22837,1487,21,1005.2,24.2,99.0,0.5,85.0,0.0,0,0
22838,1508,21,1005.0,26.3,90.0,0.1,0.0,0.0,0,0
22839,1529,21,1003.3,24.9,99.0,0.0,0.0,0.0,0,0
22840,1550,21,1010.1,17.6,88.0,1.0,76.0,0.0,0,0
22841,1571,21,1010.3,18.0,73.0,2.1,78.0,0.0,0,0
22842,1634,21,1007.1,22.6,76.0,1.0,70.0,0.0,0,0
22843,1655,21,1005.2,23.4,76.0,1.5,78.0,0.0,0,0
22844,1676,21,1005.7,25.1,76.0,0.0,0.0,0.0,0,0
22845,1697,21,1002.9,26.7,80.0,0.0,0.0,0.0,0,0
22846,1718,21,1000.7,25.8,86.0,0.2,0.0,0.0,0,0
22847,1781,21,1006.5,21.5,85.0,0.9,80.0,0.0,0,0
22848,1802,21,1009.1,22.6,90.0,2.4,82.0,0.0,0,0
22849,1823,21,1006.7,23.3,85.0,0.6,80.0,0.0,0,0
22850,1844,21,1004.7,24.4,99.0,0.1,0.0,0.0,0,0
22851,1865,21,1005.2,25.4,93.0,0.3,51.0,0.0,0,0
22852,1886,21,1004.1,26.3,90.0,0.1,0.0,0.0,0,0
22853,1928,21,1010.0,20.4,85.0,2.3,83.0,0.0,0,0
22854,1949,21,1009.0,23.2,73.0,0.8,98.0,0.0,0,0
22855,2075,21,1008.6,21.7,78.0,2.1,76.0,0.0,0,0
22856,2096,21,1005.3,25.4,66.0,0.2,0.0,0.0,0,0
22857,2117,21,1003.4,25.5,88.0,0.0,0.0,0.0,0,0
22858,2138,21,1003.1,27.2,80.0,0.1,0.0,0.0,0,0
22859,2159,21,1002.9,27.6,77.0,0.3,347.0,0.0,0,0
22860,2222,21,1000.2,27.6,96.0,0.8,76.0,0.0,0,0
22861,2243,21,999.8,27.9,97.0,0.5,62.0,0.0,0,0
22862,2264,21,1001.5,27.2,95.0,1.0,57.0,0.0,0,0
22863,2285,21,1002.1,27.9,96.0,1.0,73.0,0.0,0,0
22864,2306,21,1003.5,26.1,96.0,1.0,80.0,0.0,0,0
22865,2369,21,1002.1,25.9,88.0,0.0,0.0,0.0,0,0
22866,2390,21,999.3,28.2,93.0,0.7,83.0,0.0,0,0
22867,2411,21,999.6,29.4,74.0,0.7,160.0,0.0,0,0
22868,2432,21,1001.7,28.9,88.0,0.2,0.0,0.0,0,0
22869,2453,21,1002.3,29.3,83.0,0.6,76.0,0.0,0,0
22870,2516,21,1002.7,28.4,89.0,0.8,286.0,0.0,0,0
22871,2537,21,1005.3,21.9,89.0,2.5,84.0,0.0,0,0
22872,2558,21,1003.2,23.9,99.0,1.5,73.0,0.0,0,0
22873,2579,21,1001.8,25.5,99.0,1.6,68.0,0.0,0,0
22874,2600,21,1002.5,26.8,99.0,1.0,76.0,0.0,0,0
22875,2663,21,1000.1,27.1,100.0,1.8,80.0,0.0,0,0
22876,2684,21,996.3,27.7,98.0,0.9,84.0,0.0,0,0
22877,2705,21,993.2,26.3,95.0,1.4,66.0,0.0,0,0
22878,2726,21,993.7,25.7,99.0,1.0,70.0,0.0,0,0
22879,2747,21,996.2,25.3,93.0,0.4,87.0,0.0,0,0
22880,2810,21,991.9,24.3,99.0,1.5,67.0,1.5,0,0
22881,2831,21,996.2,24.3,99.0,0.7,169.0,0.5,0,0
22882,2852,21,998.5,25.0,98.0,2.0,71.0,0.0,0,0
22883,2873,21,997.3,28.0,89.0,0.0,0.0,0.0,0,0
22884,2894,21,996.7,26.6,99.0,0.0,0.0,0.5,0,0
22885,2957,21,1000.2,25.9,100.0,0.0,0.0,3.0,0,0
22886,2978,21,1001.2,27.1,96.0,0.4,172.0,0.0,0,0
22887,2999,21,1001.8,26.7,96.0,0.0,0.0,0.0,0,0
22888,3020,21,1002.6,28.8,89.0,0.9,67.0,0.0,0,0
22889,3041,21,1003.9,28.2,94.0,1.5,79.0,0.0,0,0
22890,3104,21,997.7,28.3,89.0,0.2,0.0,0.0,0,0
22891,3125,21,997.3,27.2,94.0,0.1,0.0,0.0,0,0
22892,3146,21,998.4,28.2,88.0,0.5,78.0,0.0,0,0
22893,3167,21,995.6,29.4,86.0,1.0,243.0,0.0,0,0
22894,3188,21,994.2,31.6,55.0,1.4,224.0,0.0,0,0
22895,3251,21,994.3,29.6,71.0,0.0,0.0,0.0,0,0
22896,3272,21,995.9,29.2,77.0,0.2,0.0,0.0,0,0
22897,3293,21,998.5,26.9,95.0,0.0,0.0,0.0,0,0
22898,3314,21,1000.1,28.8,72.0,0.4,12.0,0.0,0,0
22899,3335,21,1000.1,27.9,78.0,2.4,72.0,0.0,0,0
22900,3398,21,999.5,29.2,73.0,2.0,89.0,0.0,0,0
22901,3419,21,1000.0,29.1,71.0,1.9,86.0,0.0,0,0
22902,3440,21,999.6,28.7,73.0,1.7,90.0,0.0,0,0
22903,3461,21,998.6,28.3,78.0,2.5,67.0,0.0,0,0
22904,3482,21,997.7,28.5,84.0,2.9,83.0,0.0,0,0
22905,3566,21,996.5,27.9,90.0,1.4,68.0,0.0,0,0
22906,3587,21,993.5,26.5,100.0,0.1,0.0,2.5,0,0
22907,3608,21,995.1,28.7,82.0,1.2,225.0,0.0,0,0
22908,3629,21,997.6,29.5,80.0,0.0,0.0,0.0,0,0
22909,3692,21,999.2,30.0,79.0,0.1,0.0,0.0,0,0
22910,3713,21,999.6,28.7,87.0,0.8,72.0,0.0,0,0
22911,3734,21,998.2,28.8,94.0,0.6,81.0,0.0,0,0
22912,3755,21,997.6,29.9,79.0,0.0,0.0,0.0,0,0
22913,3776,21,997.7,30.5,70.0,1.2,244.0,0.0,0,0
22914,3839,21,994.6,30.8,72.0,0.8,219.0,0.0,0,0
22915,3860,21,997.5,26.8,95.0,0.0,0.0,0.0,0,0
22916,3881,21,998.0,28.7,91.0,0.1,0.0,0.0,0,0
22917,3902,21,998.5,30.0,78.0,0.0,0.0,0.0,0,0
22918,3923,21,996.9,29.2,71.0,2.4,74.0,0.0,0,0
22919,3986,21,997.6,28.4,84.0,1.3,78.0,0.0,0,0
22920,4007,21,995.3,28.9,83.0,1.9,79.0,0.0,0,0
22921,4028,21,992.1,28.6,91.0,0.0,0.0,0.5,0,0
22922,4049,21,988.9,28.6,87.0,0.1,0.0,0.0,0,0
22923,4070,21,992.1,29.2,90.0,0.8,76.0,0.0,0,0
22924,4133,21,993.0,30.5,72.0,1.0,233.0,0.0,0,0
22925,4154,21,994.2,27.5,94.0,0.7,170.0,0.0,0,0
22926,4175,21,995.8,27.0,98.0,0.7,171.0,0.0,0,0
22927,4196,21,997.7,27.2,94.0,0.7,238.0,0.0,0,0
22928,4217,21,995.0,27.3,96.0,0.4,180.0,0.0,0,0
22929,4280,21,988.9,28.1,96.0,1.1,75.0,0.0,0,0
22930,4301,21,991.2,27.1,97.0,0.7,86.0,0.0,0,0
22931,4322,21,992.0,29.1,82.0,2.0,76.0,0.0,0,0
22932,4343,21,994.7,27.7,94.0,0.1,0.0,0.0,0,0
22933,4364,21,999.2,25.5,100.0,0.0,0.0,0.5,0,0
22934,4427,21,1004.4,25.0,89.0,0.4,65.0,0.0,0,0
22935,4448,21,1005.3,25.7,93.0,0.2,0.0,0.0,0,0
22936,4469,21,1002.2,26.6,89.0,0.0,0.0,0.0,0,0
22937,4490,21,999.3,27.0,89.0,0.2,0.0,0.0,0,0
22938,4511,21,997.0,29.2,61.0,1.0,232.0,0.0,0,0
22939,4574,21,998.9,28.7,82.0,0.2,0.0,0.0,0,0
22940,4595,21,999.5,27.4,90.0,0.1,0.0,0.0,0,0
22941,4616,21,1002.2,24.8,99.0,0.7,59.0,4.5,0,0
22942,4637,21,1006.0,22.8,95.0,1.0,79.0,0.0,0,0
22943,4658,21,1002.4,24.2,99.0,1.7,74.0,1.0,0,0
22944,4721,21,1003.4,28.0,76.0,2.3,79.0,0.0,0,0
22945,4742,21,1002.5,27.7,83.0,2.4,78.0,0.0,0,0
22946,4763,21,998.5,29.5,72.0,3.8,77.0,0.0,0,0
22947,4784,21,1003.8,28.9,73.0,1.3,99.0,0.0,0,0
22948,4805,21,1007.1,29.8,72.0,0.6,97.0,0.0,0,0
22949,4868,21,1003.7,28.5,74.0,0.0,0.0,0.0,0,0
22950,4889,21,1006.3,28.4,78.0,0.8,63.0,0.0,0,0
22951,4910,21,1007.1,27.5,84.0,0.8,60.0,0.0,0,0
22952,4931,21,1005.4,27.1,91.0,0.5,66.0,0.0,0,0
22953,4952,21,1003.2,24.5,94.0,0.4,67.0,3.5,0,0
22954,5015,21,1001.9,24.6,87.0,0.8,342.0,0.0,0,0
22955,5036,21,1000.1,25.2,80.0,1.5,345.0,0.0,0,0
22956,5057,21,1001.1,22.2,78.0,0.0,0.0,0.0,0,0
22957,5078,21,1006.2,23.5,64.0,1.2,109.0,0.0,0,0
22958,5099,21,1008.6,24.4,71.0,1.0,83.0,0.0,0,0
22959,5162,21,1002.6,21.7,84.0,1.9,227.0,0.0,0,0
22960,5183,21,1004.2,25.5,56.0,0.5,64.0,0.0,0,0
22961,5204,21,1007.9,23.8,77.0,1.3,73.0,0.0,0,0
22962,5225,21,1007.6,23.1,87.0,0.9,61.0,0.0,0,0
22963,5246,21,1006.8,23.2,94.0,0.9,70.0,0.0,0,0
22964,5309,21,1012.7,19.9,93.0,0.9,76.0,0.5,0,0
22965,5330,21,1012.9,18.6,96.0,1.1,83.0,2.5,0,1
22966,5351,21,1010.7,20.4,95.0,2.0,85.0,0.0,0,0
22967,5372,21,1008.4,22.9,94.0,1.0,74.0,0.0,0,0
22968,5393,21,1006.5,23.3,89.0,1.7,72.0,0.0,0,0
22969,5456,21,1010.9,22.7,67.0,2.4,71.0,0.0,0,0
22970,5477,21,1013.7,20.6,77.0,1.0,82.0,0.0,0,1
22971,5498,21,1012.8,21.7,69.0,1.8,70.0,0.0,0,0
22972,5519,21,1009.6,22.5,83.0,1.1,76.0,0.0,0,0
22973,5540,21,1008.2,23.8,82.0,0.6,178.0,0.0,0,0
22974,5624,21,1010.0,23.7,84.0,0.5,81.0,0.0,0,1
22975,5645,21,1013.3,19.9,54.0,0.1,0.0,0.0,0,0
22976,5666,21,1008.7,19.7,57.0,0.4,70.0,0.0,0,0
22977,5687,21,1008.6,21.5,49.0,0.8,90.0,0.0,0,0
22978,5750,21,1012.5,18.6,97.0,2.6,76.0,0.5,0,0
22979,5771,21,1009.8,20.8,98.0,1.5,79.0,0.0,0,0
22980,5792,21,1009.6,23.3,89.0,0.3,156.0,0.0,0,0
22981,5813,21,1009.8,23.5,91.0,0.6,62.0,0.0,0,0
22982,5834,21,1010.0,22.7,93.0,1.8,76.0,0.0,0,0
22983,5897,21,1009.4,23.2,92.0,1.6,77.0,0.0,0,0
22984,5918,21,1011.7,20.7,95.0,1.3,75.0,0.0,0,0
22985,5960,21,1008.4,23.4,81.0,0.5,86.0,0.0,0,0
22986,5981,21,1007.4,22.1,87.0,2.0,79.0,0.0,0,0
22987,6044,21,1008.8,22.2,84.0,2.2,71.0,0.0,0,0
22988,6065,21,1009.6,23.1,87.0,1.8,71.0,0.0,0,0
22989,6086,21,1009.6,21.0,94.0,1.7,72.0,0.0,0,0
22990,6107,21,1008.7,23.1,86.0,0.5,219.0,0.0,0,0
22991,6128,21,1012.6,20.0,85.0,1.7,79.0,0.0,0,0
22992,6191,21,1014.8,18.0,94.0,1.3,76.0,1.5,0,0
22993,6212,21,1013.2,17.8,91.0,1.7,74.0,0.0,0,1
22994,6233,21,1012.9,21.4,80.0,1.9,75.0,0.0,0,0
22995,6254,21,1010.5,22.3,79.0,0.6,220.0,0.0,0,0
22996,6275,21,1012.3,19.4,97.0,0.8,75.0,0.0,0,0
22997,6338,21,1015.1,19.0,74.0,2.5,72.0,0.0,0,0
22998,6359,21,1012.1,22.4,62.0,0.0,0.0,0.0,0,1
